query_id,query,eid,title,doi,publication_name,cover_date,subtype_description,citedby_count,openaccess,authors,affiliations,scopus_link
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105023866482,Connectivity Management in Satellite-Aided Vehicular Networks With Multi-Head Attention-Based State Estimation,10.1109/LWC.2025.3639165,IEEE Wireless Communications Letters,2026-01-01,Article,0,2,Althamary I.; Chou C.F.; Huang C.W.,National Taiwan University; King Fahd University of Petroleum and Minerals; National Central University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023866482&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105029442118,Partial observability in vision-based forklift navigation with compressed visual information,10.1007/s41315-025-00519-2,International Journal of Intelligent Robotics and Applications,2026-01-01,Article,0,1,Hadwiger S.; Kube D.; Meisen T.,Siemens AG; Bergische Universität Wuppertal,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029442118&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033556987,Transformer-Based Fusion for Joint Routing and Resource Allocation in the Internet of Things,10.1049/cmu2.70149,Iet Communications,2026-01-01,Article,0,1,Zhou Z.; Ren B.; Yin H.; Liu Q.; Lin J.; Zhong X.,PLA; Air Force Early Warning Academy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033556987&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031584334,Robust Detection of Dummy Data Attacks in Smart Grids via Transformer-Based Reinforcement Learning Under Partial Observability,10.1109/TSMC.2026.3663393,IEEE Transactions on Systems Man and Cybernetics Systems,2026-01-01,Article,0,0,Zhang Z.; Lu J.; Hu J.; Guerrero J.M.,Zhejiang University; Southeast University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031584334&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105024139560,Anti-Jamming Task Scheduling in MEC-O-RAN With Hierarchical DRL and Transformer-Based Control,10.1109/JIOT.2025.3640520,IEEE Internet of Things Journal,2026-01-01,Article,0,0,Asemian G.; Amini M.; Kantarci B.,University of Ottawa,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024139560&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105028587070,Hierarchical deep reinforcement learning for real-time tactical decision-making in team sports,10.1108/DTA-06-2025-0512,Data Technologies and Applications,2026-01-01,Article,0,1,Kong K.; Liu Z.; Gao Z.; Dong H.; Isleem H.F.,University of York; Zaozhuang University,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028587070&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105031942832,Self-Attention Proximal Policy Optimization for Beam Tracking in mmWave Communications,10.1109/JSAC.2026.3669465,IEEE Journal on Selected Areas in Communications,2026-01-01,Article,0,0,Liu X.; Tan J.; Ren X.; Dai H.,Intelligent Game and Decision Lab (IGDL),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105031942832&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033048739,Control-Communication Co-Optimization for Wireless Cloud Robotic System via Multi-Agent Transfer Reinforcement Learning,10.1109/JAS.2025.125894,IEEE Caa Journal of Automatica Sinica,2026-01-01,Article,0,0,Xu C.; Zhang J.; Yu H.,University of Chinese Academy of Sciences; Shenyang Institute of Automation Chinese Academy of Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033048739&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105033271100,Autonomous Weeding Robots: Coordinating Locomotion and Manipulation via Long Short-Term Memory-Proximal Policy Optimization Reinforcement Learning,10.1109/TASE.2026.3665035,IEEE Transactions on Automation Science and Engineering,2026-01-01,Article,0,0,Ma S.; Li R.; Cong S.; Nie X.; Khan R.A.I.; Yu C.; Zhou W.; Hu H.; Fang H.; Shang H.,Fudan University; Shanghai University; University of Essex; Xi'an Jiaotong-Liverpool University; University of Liberal Arts Bangladesh,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033271100&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105012244196,A Secure Multiradio Resource Scheme Using Cooperative DRL Agents for Heterogeneous Inter-RAN Slicing Under Hardware Impairments,10.1109/JIOT.2025.3593409,IEEE Internet of Things Journal,2026-01-01,Article,0,0,Sabr O.; Kaur K.; Kaddoum G.,"Université du Québec à Montréal; Chitkara University, Punjab; Canadian University Dubai",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105012244196&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105023674649,Collision-free robot navigation in confined and partially observable environments using spatial-memory deep reinforcement learning,10.1016/j.asej.2025.103867,Ain Shams Engineering Journal,2026-01-01,Article,0,1,Montero E.; Pico N.; Ghergherehchi M.; Choi H.,Sungkyunkwan University; Escuela Superior Politecnica del Litoral Ecuador; SKKU College of Information and Communication Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023674649&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105019181231,Service Migration Strategies Based on Partially Observable and Multi-Objective Optimization,10.1109/TMC.2025.3618278,IEEE Transactions on Mobile Computing,2026-01-01,Article,1,0,Hou Y.; Yang L.; Dai Y.,"College of Computer Science and Engineering, Northeastern University; Software College of Northeastern University",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019181231&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105030060757,ASMARL: Optimizing Traffic Signal Coordination Through Multi-Agent Reinforcement Learning With Attention Mechanisms and Sequential Rollout,10.1109/OJITS.2026.3664105,IEEE Open Journal of Intelligent Transportation Systems,2026-01-01,Article,0,1,Wang B.; Liu J.; Cheng H.; Du T.,Anhui Normal University; Yangtze River Delta Information Intelligence Innovation Research Institute,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105030060757&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105011943700,Cooperative and Asynchronous Transformer-Based Mission Planning for heterogeneous teams of mobile robots,10.1016/j.robot.2025.105131,Robotics and Autonomous Systems,2025-12-01,Article,0,1,Farjadnasab M.; Sirouspour S.,"McMaster University, Faculty of Engineering",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011943700&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105025802051,Multi-Attention Meets Pareto Optimization: A Reinforcement Learning Method for Adaptive UAV Formation Control,10.3390/drones9120845,Drones,2025-12-01,Article,1,1,Zheng L.; Zeng J.; Qin L.; Ju R.,National University of Defense Technology China,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105025802051&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105015147230,XMIX: Graph-based temporal credit assignment and attention-augmented value decomposition for multi-agent cooperative reinforcement learning,10.1016/j.neucom.2025.131471,Neurocomputing,2025-11-28,Article,1,0,Wang S.; Ji W.; Gui H.; Zhang K.; Wang L.; Pang S.,China University of Petroleum (East China); State Key Laboratory of Chemical Safety; Shandong Key Laboratory of Intelligent Oil & Gas Industrial Software,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105015147230&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105022599642,Zonal Voltage Control Strategy Based on Graph Deep Reinforcement Learning With Spatial-temporal Pseudo-twin Network,10.13334/j.0258-8013.pcsee.250070,Zhongguo Dianji Gongcheng Xuebao Proceedings of the Chinese Society of Electrical Engineering,2025-11-05,Article,1,0,Cui Y.; Zhu F.; Wang Y.; Huang S.; Zhao Y.; Yang M.,Northeast Electric Power University; State Grid Jilin Electric Power Company Limited; State Grid Yancheng Power Supply Company,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022599642&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105019529117,GATR: a graph attention deep reinforcement learning approach with variance-sensitive rewards for rpl routing optimization,10.1007/s44443-025-00266-1,Journal of King Saud University Computer and Information Sciences,2025-11-01,Article,2,1,Wang Y.; Lei J.; Li Y.; Shang F.,Chongqing University of Posts and Telecommunications,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019529117&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105014968171,Risk-Aware Reinforcement Learning for Non-Conservative Motion Planning in Uncertain Autonomous Driving Environments,10.1109/TITS.2025.3599260,IEEE Transactions on Intelligent Transportation Systems,2025-11-01,Article,2,0,Hu C.; Liu D.; Wang Z.; Li D.; Wang J.; Tang X.,Shanghai Jiao Tong University; Southeast University; Chongqing University; Southern University of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014968171&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105015544422,Computation offloading and resource allocation in satellite edge computing networks: A multi-agent reinforcement learning approach,10.1016/j.comnet.2025.111680,Computer Networks,2025-11-01,Article,3,0,Xiu Q.; Liu J.; Liu X.; Wang J.,"Shenyang Aerospace University; College of Computer Science and Engineering, Northeastern University; Ltd.",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105015544422&origin=inward
Q6_pomdp_temporal_models,"TITLE-ABS-KEY((POMDP OR ""partial observability"") AND (""reinforcement learning"") AND (GRU OR LSTM OR TCN OR Transformer OR Attention)) AND PUBYEAR > 2018 AND LANGUAGE(english) AND (DOCTYPE(ar))",2-s2.0-105018523555,Research on dynamic collaborative scheduling strategy of optical storage and charging in Taiwan region based on multi-agent reinforcement learning,10.1016/j.microc.2025.115568,Microchemical Journal,2025-11-01,Article,0,0,Yan C.; Wang H.; Li C.; Han Q.; Li H.,Ltd.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018523555&origin=inward
